   -2.745461744710         0.73153031E-09      0.21790160E-19            Infinity            Infinity      0.00000000E+00
   -2.729773391883         0.73508192E-09      0.57737103E-19            Infinity            Infinity      0.00000000E+00
   -2.714085039056         0.73977455E-09      0.14606009E-18            Infinity            Infinity      0.00000000E+00
   -2.698396686229         0.74338875E-09      0.39370488E-19            Infinity            Infinity      0.00000000E+00
   -2.682708333403         0.74818567E-09     -0.26258538E-19            Infinity           -Infinity      0.00000000E+00
   -2.667019980576         0.75190602E-09      0.70900235E-20            Infinity            Infinity      0.00000000E+00
   -2.651331627749         0.75687572E-09     -0.13840541E-19            Infinity           -Infinity      0.00000000E+00
   -2.635643274922         0.76072699E-09     -0.76101650E-20            Infinity           -Infinity      0.00000000E+00
   -2.619954922095         0.76582946E-09     -0.13885209E-19            Infinity           -Infinity      0.00000000E+00
   -2.604266569268         0.76978124E-09      0.31280248E-19            Infinity            Infinity      0.00000000E+00
   -2.588578216441         0.77501434E-09      0.13440191E-18            Infinity            Infinity      0.00000000E+00
   -2.572889863614         0.77909824E-09      0.12688868E-18            Infinity            Infinity      0.00000000E+00
   -2.557201510787         0.78445648E-09      0.46320201E-19            Infinity            Infinity      0.00000000E+00
   -2.541513157960         0.78861858E-09     -0.24051000E-19            Infinity           -Infinity      0.00000000E+00
   -2.525824805133         0.79417048E-09     -0.20001227E-19            Infinity           -Infinity      0.00000000E+00
   -2.510136452306         0.79845139E-09     -0.42575607E-19            Infinity           -Infinity      0.00000000E+00
   -2.494448099480         0.80415701E-09     -0.13587476E-20            Infinity           -Infinity      0.00000000E+00
   -2.478759746653         0.80857852E-09     -0.10505194E-21            Infinity           -Infinity      0.00000000E+00
   -2.463071393826         0.81444569E-09     -0.62341811E-19            Infinity           -Infinity      0.00000000E+00
   -2.447383040999         0.81893222E-09     -0.12864809E-18            Infinity           -Infinity      0.00000000E+00
   -2.431694688172         0.82490572E-09     -0.10461756E-18            Infinity           -Infinity      0.00000000E+00
   -2.416006335345         0.83008655E-09     -0.75822632E-19            Infinity           -Infinity      0.00000000E+00
   -2.400317982518         0.83642884E-09     -0.17725395E-19            Infinity           -Infinity      0.00000000E+00
   -2.384629629691         0.84105080E-09     -0.37650832E-19            Infinity           -Infinity      0.00000000E+00
   -2.368941276864         0.84745376E-09     -0.50388069E-19            Infinity           -Infinity      0.00000000E+00
   -2.353252924037         0.85243674E-09     -0.32366802E-19            Infinity           -Infinity      0.00000000E+00
   -2.337564571210         0.85903645E-09     -0.12085005E-19            Infinity           -Infinity      0.00000000E+00
   -2.321876218383         0.86417355E-09     -0.16447763E-19            Infinity           -Infinity      0.00000000E+00
   -2.306187865557         0.87098035E-09     -0.17174854E-20            Infinity           -Infinity      0.00000000E+00
   -2.290499512730         0.87628675E-09      0.13792254E-19            Infinity            Infinity      0.00000000E+00
   -2.274811159903         0.88325544E-09     -0.44050159E-19            Infinity           -Infinity      0.00000000E+00
   -2.259122807076         0.88867324E-09     -0.33951421E-19            Infinity           -Infinity      0.00000000E+00
   -2.243434454249         0.89593244E-09     -0.69452152E-21            Infinity           -Infinity      0.00000000E+00
   -2.227746101422         0.90163142E-09     -0.53902294E-19            Infinity           -Infinity      0.00000000E+00
   -2.212057748595         0.90907411E-09     -0.36380644E-19            Infinity           -Infinity      0.00000000E+00
   -2.196369395768         0.91488127E-09      0.69887973E-20            Infinity            Infinity      0.00000000E+00
   -2.180681042941         0.92255705E-09     -0.27706053E-19            Infinity           -Infinity      0.00000000E+00
   -2.164992690114         0.92854613E-09     -0.57016422E-19            Infinity           -Infinity      0.00000000E+00
   -2.149304337287         0.93647837E-09      0.82337558E-20            Infinity            Infinity      0.00000000E+00
   -2.133615984460         0.94265888E-09     -0.20414559E-19            Infinity           -Infinity      0.00000000E+00
   -2.117927631634         0.95083474E-09      0.42044040E-20            Infinity            Infinity      0.00000000E+00
   -2.102239278807         0.95725717E-09     -0.48815030E-20            Infinity           -Infinity      0.00000000E+00
   -2.086550925980         0.96569387E-09     -0.33093118E-19            Infinity           -Infinity      0.00000000E+00
   -2.070862573153         0.97233028E-09     -0.40767080E-20            Infinity           -Infinity      0.00000000E+00
   -2.055174220326         0.98103231E-09      0.69731326E-20            Infinity            Infinity      0.00000000E+00
   -2.039485867499         0.98785435E-09      0.13888518E-19            Infinity            Infinity      0.00000000E+00
   -2.023797514672         0.99686779E-09     -0.74465384E-20            Infinity           -Infinity      0.00000000E+00
   -2.008109161845         0.10038764E-08     -0.64343795E-20            Infinity           -Infinity      0.00000000E+00
   -1.992420809018         0.10131596E-08      0.98594759E-20            Infinity            Infinity      0.00000000E+00
   -1.976732456191         0.10204368E-08      0.14485225E-19            Infinity            Infinity      0.00000000E+00
   -1.961044103364         0.10300172E-08     -0.51685864E-20            Infinity           -Infinity      0.00000000E+00
   -1.945355750537         0.10375362E-08     -0.19382651E-19            Infinity           -Infinity      0.00000000E+00
   -1.929667397711         0.10474639E-08     -0.27073621E-20            Infinity           -Infinity      0.00000000E+00
   -1.913979044884         0.10552375E-08      0.50398564E-20            Infinity            Infinity      0.00000000E+00
   -1.898290692057         0.10654864E-08     -0.20403082E-19            Infinity           -Infinity      0.00000000E+00
   -1.882602339230         0.10735521E-08     -0.16000775E-21            Infinity           -Infinity      0.00000000E+00
   -1.866913986403         0.10841330E-08     -0.77428862E-19            Infinity           -Infinity      0.00000000E+00
   -1.851225633576         0.10924355E-08     -0.26426508E-19            Infinity           -Infinity      0.00000000E+00
   -1.835537280749         0.11033945E-08     -0.24947664E-19            Infinity           -Infinity      0.00000000E+00
   -1.819848927922         0.11119654E-08     -0.15244370E-19            Infinity           -Infinity      0.00000000E+00
   -1.804160575095         0.11233488E-08     -0.25026866E-19            Infinity           -Infinity      0.00000000E+00
   -1.788472222268         0.11322849E-08     -0.43118754E-19            Infinity           -Infinity      0.00000000E+00
   -1.772783869441         0.11440113E-08     -0.14747028E-19            Infinity           -Infinity      0.00000000E+00
   -1.757095516615         0.11532062E-08     -0.38443839E-19            Infinity           -Infinity      0.00000000E+00
   -1.741407163788         0.11653656E-08     -0.45713878E-19            Infinity           -Infinity      0.00000000E+00
   -1.725718810961         0.11749759E-08     -0.71735946E-19            Infinity           -Infinity      0.00000000E+00
   -1.710030458134         0.11875378E-08     -0.56335549E-19            Infinity           -Infinity      0.00000000E+00
   -1.694342105307         0.11974754E-08      0.31924002E-21            Infinity            Infinity      0.00000000E+00
   -1.678653752480         0.12105266E-08     -0.23045304E-19            Infinity           -Infinity      0.00000000E+00
   -1.662965399653         0.12206468E-08     -0.25611580E-21            Infinity           -Infinity      0.00000000E+00
